timestamp,value,anomaly_score,prediction,label
2015-09-01 04:27:00,92,0.181016322004,81.9719047268,0
2015-09-01 04:37:00,63,0.341532571269,81.920510182,0
2015-09-01 04:52:00,69,0.199814454632,80.0694901202,0
2015-09-01 05:02:00,97,0.348521577518,77.6923069399,0
2015-09-01 05:12:00,85,0.0184373639163,86.0214086768,0
2015-09-01 05:20:00,86,0.07562322681,81.8105605344,0
2015-09-01 05:25:00,84,0.0559361655904,80.9012009992,0
2015-09-01 05:30:00,88,0.0676674073935,84.2513037459,0
2015-09-01 05:40:00,78,0.1126630381,84.2414022522,0
2015-09-01 05:45:00,88,0.0685105358254,84.2045954041,0
2015-09-01 05:50:00,80,0.0767413449205,84.2513819181,0
2015-09-01 06:10:00,75,0.135893258227,82.5283296302,0
2015-09-01 06:15:00,88,0.104813971968,82.1934269506,0
2015-09-01 06:20:00,69,0.251243946925,82.9186246228,0
2015-09-01 06:25:00,84,0.0568080629185,80.8528988937,0
2015-09-01 06:30:00,76,0.0728138581702,80.0338036861,0
2015-09-01 06:35:00,84,0.0162575808681,83.0993487877,0
2015-09-01 06:40:00,87,0.096837790794,81.6352981799,0
2015-09-01 06:45:00,87,0.0600180123924,83.6750713984,0
2015-09-01 06:50:00,67,0.310739380201,84.2146029446,0
2015-09-01 06:55:00,62,0.304144853112,78.8492737566,0
2015-09-01 07:00:00,84,0.0646757359885,80.4170388881,0
2015-09-01 07:05:00,89,0.130389193787,81.7765891859,0
2015-09-01 07:10:00,81,0.0550427248133,84.0493034132,0
2015-09-01 07:15:00,84,0.0630686176224,80.5060713903,0
2015-09-01 07:20:00,85,0.0448164294985,82.517221542,0
2015-09-01 07:25:00,89,0.090500630357,83.9863695524,0
2015-09-01 07:30:00,81,0.075908329693,85.2052338362,0
2015-09-01 07:40:00,91,0.148086662964,82.7961698235,0
2015-09-01 07:45:00,82,0.0259936326471,83.4400172415,0
2015-09-01 07:50:00,94,0.196868517036,83.0937114218,0
2015-09-01 07:55:00,85,0.0223173418676,86.2363549763,0
2015-09-01 08:00:00,102,0.313556532701,84.629330059,0
2015-09-01 08:05:00,76,0.19137386049,86.6018909485,0
2015-09-01 08:10:00,86,0.0317564478368,84.2407294496,0
2015-09-01 08:15:00,87,0.053809905073,84.0189933773,0
2015-09-01 08:30:00,83,0.0424403280664,85.3511451816,0
2015-09-01 08:35:00,93,0.161258171338,84.0664834648,0
2015-09-01 08:40:00,87,0.0646526637305,83.4183170646,0
2015-09-01 08:45:00,80,0.110333719784,86.1123607064,0
2015-09-01 08:50:00,87,0.10937952538,80.940500562,0
2015-09-01 08:55:00,75,0.2003397367,86.0985901403,0
2015-09-01 09:00:00,75,0.127619101747,82.0699509129,0
2015-09-01 09:05:00,68,0.224397540538,80.4313647006,0
2015-09-01 09:10:00,94,0.25135965916,80.0749650529,0
2015-09-01 09:15:00,77,0.113325788543,83.2781178617,0
2015-09-01 09:20:00,82,0.0011919287451,82.0660314765,0
2015-09-01 09:25:00,94,0.225136785594,81.5276819767,0
2015-09-01 09:30:00,78,0.115451161179,84.3958610522,0
2015-09-01 09:50:00,84,0.0313647201597,82.2624307107,0
2015-09-01 10:05:00,82,0.000513929441301,82.0284710978,0
2015-09-01 10:10:00,100,0.282316171295,84.3600100169,0
2015-09-01 10:20:00,68,0.306817101154,84.9973132133,0
2015-09-01 10:35:00,81,0.0300769674608,82.6662292764,0
2015-09-01 10:45:00,93,0.21197187824,81.2570026465,0
2015-09-01 10:50:00,91,0.111228899382,84.8380473772,0
2015-09-01 10:55:00,78,0.137145852353,85.5977218988,0
2015-09-01 10:59:00,77,0.0754157035285,81.1779429154,0
2015-09-01 11:05:00,85,0.0295006652647,83.3656972,0
2015-09-01 11:10:00,84,0.027089726365,82.4992604318,0
2015-09-01 11:15:00,72,0.245542397182,85.602765349,0
2015-09-01 11:25:00,58,0.405500907766,80.4642821787,0
2015-09-01 11:30:00,80,0.0434053491037,77.5953937669,0
2015-09-01 11:45:00,66,0.256671829167,80.2193230331,0
2015-09-01 11:50:00,86,0.101431057007,80.3808365342,0
2015-09-01 11:55:00,74,0.116377659365,80.4471879821,0
2015-09-01 12:00:00,86,0.101128050828,80.3976227267,0
2015-09-01 12:05:00,71,0.190484479038,81.5526202428,0
2015-09-01 12:10:00,87,0.10422621444,81.2259880391,0
2015-09-01 12:25:00,73,0.180690059077,83.0100206837,0
2015-09-01 12:40:00,76,0.054955529193,79.0444728765,0
2015-09-01 12:45:00,66,0.271666233837,81.0499957422,0
2015-09-01 12:55:00,68,0.187171408937,78.3690799838,0
2015-09-01 13:00:00,86,0.125192025286,79.0645063212,0
2015-09-01 13:10:00,90,0.165617617762,80.8249751655,0
2015-09-01 13:20:00,83,0.0278698626121,84.5439582157,0
2015-09-01 13:35:00,75,0.102255819673,80.6648543654,0
2015-09-01 13:40:00,84,0.0201204902449,82.8853480676,0
2015-09-01 13:45:00,88,0.102118479553,82.3427541187,0
2015-09-01 13:50:00,85,0.0131365696695,84.2722492052,0
2015-09-01 13:55:00,92,0.172946104337,82.4189854693,0
2015-09-01 14:00:00,94,0.184759564488,83.7645334144,0
2015-09-01 14:05:00,92,0.102215522902,86.3373780291,0
2015-09-01 14:20:00,77,0.172066934436,86.5323095331,0
2015-09-01 14:25:00,93,0.162827546732,83.9795418797,0
2015-09-01 14:35:00,77,0.161868599406,85.9673335455,0
2015-09-01 14:40:00,73,0.174145603102,82.6474653776,0
2015-09-01 14:45:00,88,0.139467652418,80.273653058,0
2015-09-01 14:50:00,76,0.127979061682,83.0898922778,0
2015-09-01 14:55:00,93,0.18775673311,82.5984937327,0
2015-09-01 15:20:00,76,0.119914601605,82.6431304991,0
2015-09-01 17:15:00,87,0.0553521112117,83.9335569375,0
2015-09-01 17:25:00,90,0.136743558732,82.4245647034,0
2015-09-01 17:30:00,91,0.0949625704884,85.73918322,0
2015-09-01 17:35:00,102,0.297670179533,85.5094156853,0
2015-09-01 17:45:00,75,0.189041776893,85.4726962095,0
2015-09-01 17:55:00,68,0.320749903383,85.7691743727,0
2015-09-01 18:10:00,81,0.0338363139107,79.1255072701,0
2015-09-01 18:45:00,93,0.157153615435,84.2938711235,0
2015-09-01 18:50:00,93,0.155387968428,84.3916859295,0
2015-09-01 19:00:00,84,0.00108182734596,84.0599319861,0
2015-09-01 19:05:00,87,0.0417332995777,84.6880233804,0
2015-09-01 19:10:00,80,0.0778398754882,84.3122392434,0
2015-09-01 19:20:00,86,0.0162500181867,85.0997677515,0
2015-09-01 19:25:00,67,0.291796943327,83.165213809,0
2015-09-01 19:30:00,94,0.247786001549,80.2729415591,0
2015-09-01 19:40:00,79,0.0774728950581,83.2919089513,0
2015-09-01 19:55:00,70,0.254195515268,84.0821381017,0
2015-09-01 20:00:00,82,0.048694424155,79.3023851148,0
2015-09-01 20:05:00,85,0.0471347455052,82.3887895115,0
2015-09-01 20:10:00,88,0.0643114164703,84.4372217688,0
2015-09-01 20:20:00,85,0.0422631363261,82.6586710362,0
2015-09-01 20:25:00,72,0.216890265437,84.0154703264,0
2015-09-01 20:30:00,78,0.0374868016486,80.0767255365,0
2015-09-01 20:45:00,79,0.0549335891608,82.043257424,0
2015-09-01 20:55:00,80,0.0499859465054,82.7691637325,0
2015-09-01 21:05:00,65,0.27229395709,80.0847708858,0
2015-09-01 21:25:00,80,0.00518565807297,79.7127205291,0
2015-09-01 21:40:00,69,0.202307523697,80.2076032684,0
2015-09-01 22:30:00,91,0.197436883497,80.062224576,0
2015-09-01 22:35:00,97,0.270034251727,82.0404141827,0
2015-09-01 22:40:00,94,0.162798013127,84.9811780073,0
2015-09-01 22:45:00,96,0.194381807427,85.2314722635,0
2015-09-01 23:01:00,77,0.166687911358,86.2343178642,0
2015-09-01 23:05:00,79,0.0976898077769,84.4119025774,0
2015-09-01 23:10:00,78,0.0796701513607,82.4136344139,0
2015-09-01 23:20:00,71,0.234757615931,84.0053009176,0
2015-09-01 23:40:00,88,0.156628880344,79.3229408418,0
2015-09-02 00:00:00,76,0.115021212563,82.3720423951,0
2015-09-02 00:05:00,71,0.202915587018,82.2412892744,0
2015-09-02 00:15:00,64,0.281107715928,79.5730429508,0
2015-09-02 00:20:00,66,0.254801989825,80.1157360921,0
2015-09-02 00:35:00,74,0.0801152062367,78.4382899403,0
2015-09-02 01:00:00,70,0.164867152807,79.1334499423,0
2015-09-02 01:35:00,75,0.0518511509181,77.8724939037,0
2015-09-02 02:10:00,79,0.0308545412637,77.2906940326,0
2015-09-02 02:25:00,71,0.194672871692,81.7846523608,0
2015-09-02 02:40:00,74,0.0871425026195,78.8275940475,0
2015-09-02 03:05:00,95,0.275375577675,79.7445108912,0
2015-09-02 03:10:00,98,0.247244957846,84.3029147557,0
2015-09-02 03:35:00,92,0.148506099788,83.7729335077,0
2015-09-02 04:15:00,66,0.364282866937,86.180850299,0
2015-09-02 04:20:00,67,0.239925238263,80.2915812293,0
2015-09-02 04:25:00,59,0.360191531467,78.954195037,0
2015-09-02 04:30:00,75,0.0565873545159,78.1348741156,0
2015-09-02 04:35:00,90,0.216365441662,78.0136043049,0
2015-09-02 04:45:00,76,0.0891542085704,80.9390402349,0
2015-09-02 04:50:00,71,0.168931559282,80.3586133691,0
2015-09-02 05:00:00,87,0.143527324225,79.0487519263,0
2015-09-02 05:05:00,89,0.07271779587,84.9715180545,0
2015-09-02 05:15:00,79,0.063246049726,82.5037581434,0
2015-09-02 05:20:00,77,0.0717897863905,80.9770712917,0
2015-09-02 05:25:00,84,0.0787720122938,79.6361214536,0
2015-09-02 05:30:00,84,0.0227417213447,82.7401348906,0
2015-09-02 05:35:00,87,0.0595021278803,83.7036508049,0
2015-09-02 05:45:00,93,0.154125962949,84.4615995761,0
2015-09-02 05:50:00,83,0.0164290745966,83.9101517669,0
2015-09-02 05:55:00,88,0.0717748228372,84.0237576719,0
2015-09-02 06:00:00,90,0.110701738728,83.8672514689,0
2015-09-02 06:05:00,89,0.0687316899068,85.1923437232,0
2015-09-02 06:10:00,84,0.0189322094668,85.0488225491,0
2015-09-02 06:15:00,88,0.0740081337765,83.900034824,0
2015-09-02 06:20:00,95,0.196550062017,84.1113534623,0
2015-09-02 06:25:00,86,0.00496673113895,86.2751511715,0
2015-09-02 06:30:00,79,0.101183111148,84.6054275515,0
2015-09-02 06:35:00,89,0.110918772522,82.8552280473,0
2015-09-02 06:40:00,79,0.107154251107,84.9362218121,0
2015-09-02 06:45:00,75,0.136617338729,82.5684428541,0
2015-09-02 06:50:00,84,0.0484027525771,81.3185433835,0
2015-09-02 06:55:00,83,0.0076268931036,83.4225210734,0
2015-09-02 07:00:00,74,0.147653210737,82.1798174235,0
2015-09-02 07:05:00,64,0.308279184365,81.0783109354,0
2015-09-02 07:10:00,75,0.0506509373517,77.8060034577,0
2015-09-02 07:15:00,72,0.134635897836,79.458673316,0
2015-09-02 07:20:00,88,0.128448506797,80.8841010048,0
2015-09-02 07:25:00,76,0.0907863393279,81.0294583947,0
2015-09-02 07:30:00,73,0.152419840525,81.4438832111,0
2015-09-02 07:35:00,86,0.133535947898,78.6022626408,0
2015-09-02 07:40:00,87,0.0823604197588,82.4373278225,0
2015-09-02 07:45:00,87,0.0430468991868,84.6152514785,0
2015-09-02 07:50:00,83,0.0318413657746,81.2360250939,0
2015-09-02 07:55:00,88,0.0679356308371,84.2364444767,0
2015-09-02 08:00:00,85,0.0224144433132,83.7582657158,0
2015-09-02 08:05:00,83,0.0163954496385,83.908288983,0
2015-09-02 08:10:00,86,0.0566540799977,82.8614293698,0
2015-09-02 08:15:00,84,0.00462379086568,83.7438473238,0
2015-09-02 08:20:00,72,0.212278152571,83.7599645979,0
2015-09-02 08:30:00,81,0.00827332860497,80.541667146,0
2015-09-02 08:35:00,86,0.0599111064463,82.6809938644,0
2015-09-02 08:45:00,69,0.265155984158,83.6893354255,0
2015-09-02 08:50:00,57,0.410706755184,79.752680116,0
2015-09-02 08:55:00,83,0.120165331319,76.3429793642,0
2015-09-02 09:00:00,90,0.164028144566,80.9130301456,0
2015-09-02 09:05:00,74,0.159157107771,82.8171200391,0
2015-09-02 09:10:00,63,0.310075392794,80.1778188088,0
2015-09-02 09:20:00,85,0.12616864435,78.0104027525,0
2015-09-02 09:30:00,73,0.153991953115,81.5309764338,0
2015-09-02 09:35:00,83,0.0423636034995,80.6531052708,0
2015-09-02 09:40:00,74,0.117753725203,80.523420441,0
2015-09-02 09:50:00,67,0.247479655862,80.7100872435,0
2015-09-02 09:55:00,89,0.209469302905,77.3956424311,0
2015-09-02 10:00:00,89,0.125704771974,82.0361007466,0
2015-09-02 10:10:00,81,0.0660020823919,84.6564391715,0
2015-09-02 10:15:00,89,0.157035240165,80.3004289768,0
2015-09-02 10:20:00,75,0.180667059873,85.0087465544,0
2015-09-02 10:25:00,77,0.0939471435379,82.2045632991,0
2015-09-02 10:30:00,67,0.255229699317,81.1394307042,0
2015-09-02 10:35:00,90,0.175822615246,80.2596300855,0
2015-09-02 10:40:00,88,0.114418927684,81.6613234919,0
2015-09-02 10:45:00,96,0.205195195961,84.6324230217,0
2015-09-02 10:50:00,79,0.107081634858,84.9321989557,0
2015-09-02 11:00:00,89,0.113632645939,82.7048825928,0
2015-09-02 11:15:00,93,0.168100025569,83.6874526387,0
2015-09-02 11:20:00,72,0.257466175592,86.263328908,0
2015-09-02 11:25:00,93,0.187300974615,82.6237422272,0
2015-09-02 11:30:00,72,0.201491399628,83.1623909371,0
2015-09-02 11:35:00,76,0.131264683084,83.2719119105,0
2015-09-02 12:00:00,86,0.127084276061,78.9596778127,0
2015-09-02 12:05:00,78,0.113579891578,84.2921948764,0
2015-09-02 12:10:00,89,0.132562642993,81.6561826089,0
2015-09-02 12:15:00,75,0.0999313007219,80.536078699,0
2015-09-02 12:25:00,87,0.0695359692337,83.147787577,0
2015-09-02 12:35:00,83,0.051043915578,80.1722260022,0
2015-09-02 12:40:00,77,0.147851089454,85.190779676,0
2015-09-02 12:45:00,92,0.199997407873,80.9203744815,0
2015-09-02 12:50:00,82,0.0308585579599,83.7095284878,0
2015-09-02 12:55:00,82,0.0628076398641,85.4794707431,0
2015-09-02 13:05:00,82,0.00903441352743,82.5004960801,0
2015-09-02 13:10:00,84,0.0100465755521,83.4434313122,0
2015-09-02 13:15:00,75,0.150312911031,83.3271617494,0
2015-09-02 13:20:00,79,0.0348560368024,80.9309842009,0
2015-09-02 13:25:00,72,0.188044016703,82.4174214467,0
2015-09-02 13:30:00,96,0.296832458116,79.5558244847,0
2015-09-02 13:35:00,75,0.176890617028,84.7995359803,0
2015-09-02 13:40:00,66,0.315101725578,83.4562718426,0
2015-09-02 13:45:00,89,0.198635973172,77.9957963923,0
2015-09-02 13:50:00,74,0.182196725132,84.0934882438,0
2015-09-02 13:55:00,87,0.0961809414885,81.6716868731,0
2015-09-02 14:05:00,81,0.00767078494968,80.575047369,0
2015-09-02 14:15:00,90,0.108944311502,83.9646109084,0
2015-09-02 14:20:00,79,0.0534634965772,81.9618159919,0
2015-09-02 14:25:00,82,0.0229227994426,83.269896627,0
2015-09-02 14:30:00,93,0.181417647869,82.9496717372,0
2015-09-02 14:35:00,71,0.2423367929,84.4251785723,0
2015-09-02 14:50:00,90,0.127361409566,82.9443249365,0
2015-09-02 14:55:00,97,0.27657252463,81.6782014117,0
2015-09-02 15:05:00,81,0.156967358393,89.6958104514,0
2015-09-02 15:10:00,85,0.0375377730812,82.920450705,0
2015-09-02 15:15:00,78,0.109547965656,84.0688308348,0
2015-09-02 15:20:00,78,0.0988974359279,83.4788037829,0
2015-09-02 15:25:00,70,0.202812374219,81.2355714045,0
2015-09-02 15:30:00,99,0.307717913675,81.9527828129,0
2015-09-02 15:35:00,85,0.0309124269103,83.2874872346,0
2015-09-02 15:40:00,98,0.257679720287,83.7248409624,0
2015-09-02 15:45:00,82,0.0606711939131,85.3611141038,0
2015-09-02 15:50:00,74,0.191498565838,84.6087994808,0
2015-09-02 16:05:00,84,0.0145087769374,83.1962305066,0
2015-09-02 16:15:00,93,0.178091415117,83.1339411918,0
2015-09-02 16:20:00,90,0.0758130016982,85.8000472247,0
2015-09-02 16:25:00,91,0.16487418082,81.8661607138,0
2015-09-02 16:30:00,77,0.179055143532,86.9194482498,0
2015-09-02 16:50:00,83,0.0183514776632,81.9833493225,0
2015-09-02 16:55:00,80,0.0782532596573,84.3351402492,0
2015-09-02 17:00:00,84,0.0144476212614,83.1996184605,0
2015-09-02 17:10:00,78,0.0769986006382,82.2656335879,0
2015-09-02 17:20:00,80,0.021708315568,81.2026156223,0
2015-09-02 17:35:00,73,0.163579865481,82.0621357106,0
2015-09-02 17:45:00,80,0.00432283206779,80.2394799063,0
2015-09-02 18:05:00,82,0.00876536183593,81.5144090731,0
2015-09-02 18:10:00,79,0.0500159909712,81.7708281612,0
2015-09-02 18:15:00,68,0.246803793038,81.6726452233,0
2015-09-02 18:20:00,75,0.0672510051741,78.7256280519,0
2015-09-02 18:30:00,94,0.25807502429,79.702941577,0
2015-09-02 18:35:00,76,0.173947412752,85.636485861,0
2015-09-02 18:45:00,93,0.213575888719,81.1681423176,0
2015-09-02 18:50:00,77,0.112287095392,83.2205754601,0
2015-09-02 19:00:00,84,0.00627940363022,83.6521282878,0
2015-09-02 19:05:00,88,0.0918092785757,82.9138719518,0
2015-09-02 19:10:00,98,0.224631109078,85.5556958719,0
2015-09-02 19:15:00,81,0.0840728570652,85.6575392274,0
2015-09-02 19:21:00,78,0.0750860832188,82.1596823307,0
2015-09-02 19:26:00,81,0.0466721689863,83.5855842833,0
2015-09-02 19:46:00,87,0.0866357515967,82.2004793741,0
2015-09-02 19:56:00,94,0.165023197069,84.8579053857,0
2015-09-02 20:11:00,91,0.121721914967,84.256746427,0
2015-09-02 20:46:00,81,0.0706858520602,84.9159146042,0
2015-09-02 20:56:00,85,0.0366982604457,82.9669587359,0
2015-09-02 21:00:00,93,0.149395558427,84.7236585258,0
2015-09-02 21:16:00,84,0.0328378030673,85.8191763819,0
2015-09-02 21:21:00,81,0.059473869442,84.2947837103,0
2015-09-02 21:31:00,72,0.19912276064,83.0311710715,0
2015-09-02 21:36:00,91,0.164178792925,81.9046844005,0
2015-09-02 21:46:00,72,0.237540785586,85.1594853036,0
2015-09-02 21:51:00,72,0.177764069751,81.8479242528,0
2015-09-02 22:11:00,82,0.0456841088101,79.4691531098,0
2015-09-02 22:21:00,74,0.139696672109,81.7390343685,0
2015-09-02 22:31:00,85,0.0725448251669,80.9811004317,0
2015-09-02 22:36:00,89,0.149383834179,80.7243080356,0
2015-09-02 22:41:00,75,0.175150832966,84.7031539517,0
2015-09-02 22:51:00,74,0.106433447101,79.8962901023,0
2015-09-02 23:51:00,82,0.0249960772717,80.6152461747,0
2015-09-03 00:01:00,73,0.164135180343,82.0928995129,0
2015-09-03 00:11:00,62,0.319558755357,79.7031861471,0
2015-09-03 00:21:00,66,0.194849445244,76.7944343317,0
2015-09-03 00:36:00,71,0.116763084886,77.468540111,0
2015-09-03 00:41:00,78,0.0100643005341,78.5575506313,0
2015-09-03 00:51:00,92,0.220302576062,79.7954916042,0
2015-09-03 01:21:00,68,0.274217122291,83.1913120178,0
2015-09-03 01:26:00,73,0.112191759927,79.2152939854,0
2015-09-03 01:51:00,79,0.00279870468641,78.8449549912,0
2015-09-03 01:56:00,79,0.0683206714779,82.7848863303,0
2015-09-03 02:01:00,76,0.0890590167418,80.9337667175,0
2015-09-03 02:11:00,80,0.00731959681891,79.594502786,0
2015-09-03 02:16:00,79,0.0425640541631,81.3579994646,0
2015-09-03 02:21:00,83,0.0419000500041,80.6787855993,0
2015-09-03 03:11:00,73,0.176321859958,82.7680274952,0
2015-09-03 03:21:00,64,0.313163853459,81.3489159643,0
2015-09-03 03:26:00,64,0.270177623083,78.9675284249,0
2015-09-03 03:46:00,73,0.0820396315037,77.5449008785,0
2015-09-03 03:51:00,71,0.143430620367,78.9458907916,0
2015-09-03 04:06:00,67,0.169875501816,76.4109066958,0
2015-09-03 04:11:00,74,0.0717868565176,77.9769089801,0
2015-09-03 04:16:00,84,0.0858401590896,79.2445542806,0
2015-09-03 04:36:00,90,0.14532198911,81.9493295635,0
2015-09-03 04:56:00,68,0.255633359742,82.1617930258,0
2015-09-03 05:01:00,79,0.00851102251705,79.4715008223,0
2015-09-03 05:06:00,92,0.218991115866,79.8681449851,0
2015-09-03 05:11:00,87,0.0379994151457,84.8948762676,0
2015-09-03 05:21:00,71,0.218354358536,83.096579394,0
2015-09-03 05:26:00,90,0.179627771341,80.0488288306,0
2015-09-03 05:31:00,88,0.0731316595831,83.9485904825,0
2015-09-03 05:36:00,93,0.141403192345,85.1664263804,0
2015-09-03 05:41:00,91,0.109940861856,84.9094031692,0
2015-09-03 05:46:00,93,0.139908929154,85.2492068362,0
2015-09-03 05:51:00,83,0.0397314987769,85.2010791661,0
2015-09-03 05:56:00,82,0.0472330024003,84.616653807,0
2015-09-03 06:01:00,89,0.0851333685353,84.2837096614,0
2015-09-03 06:06:00,86,0.0278130292157,84.4591902889,0
2015-09-03 06:11:00,88,0.0734328044646,83.9319074037,0
2015-09-03 06:16:00,80,0.0885387326745,84.9049435808,0
2015-09-03 06:21:00,97,0.224436673678,84.5664673687,0
2015-09-03 06:26:00,94,0.140857147819,86.1966766168,0
2015-09-03 06:36:00,86,0.0462454051384,88.5619420588,0
2015-09-03 06:41:00,93,0.143175110977,85.0682641337,0
2015-09-03 06:46:00,86,0.00680648795019,86.377071575,0
2015-09-03 06:51:00,89,0.0410348362449,86.7267174428,0
2015-09-03 06:56:00,67,0.314151289517,84.403618782,0
2015-09-03 07:01:00,94,0.211819252188,82.2654579536,0
2015-09-03 07:06:00,89,0.09555508498,83.7063586012,0
2015-09-03 07:11:00,86,0.017554653523,86.97250754,0
2015-09-03 07:16:00,82,0.0269669361669,83.4939371329,0
2015-09-03 07:21:00,80,0.0462218741657,82.5606384701,0
2015-09-03 07:26:00,91,0.121195651009,84.2859008427,0
2015-09-03 07:31:00,90,0.12724105079,82.9509926737,0
2015-09-03 07:36:00,89,0.0414905720358,86.7014702061,0
2015-09-03 07:41:00,81,0.0427599048417,83.3688493661,0
2015-09-03 07:46:00,74,0.15913483375,82.815886084,0
2015-09-03 07:51:00,94,0.220285452254,81.7964402434,0
2015-09-03 07:56:00,76,0.154002307512,84.5315500554,0
2015-09-03 08:01:00,88,0.0944111022225,82.7697339253,0
2015-09-03 08:11:00,92,0.194424494618,81.2291074424,0
2015-09-03 08:16:00,78,0.155999859711,86.6422121413,0
2015-09-03 08:21:00,78,0.0908366735202,83.0322468509,0
2015-09-03 08:26:00,75,0.133386145874,82.3894385,0
2015-09-03 08:31:00,71,0.218837801412,83.1233615712,0
2015-09-03 08:36:00,80,0.0334710860328,78.1457404729,0
2015-09-03 08:41:00,90,0.143821325205,82.0324646115,0
2015-09-03 08:46:00,87,0.0630928018986,83.5047316093,0
2015-09-03 08:56:00,94,0.2109809254,82.3119002899,0
2015-09-03 09:01:00,77,0.145670441819,85.0699743143,0
2015-09-03 09:06:00,82,0.0308449933391,83.7087770234,0
2015-09-03 09:16:00,87,0.080370997118,82.5475395402,0
2015-09-03 09:21:00,71,0.251269154174,84.9200210753,0
2015-09-03 09:26:00,79,0.0223868337965,80.2402047489,0
2015-09-03 09:31:00,94,0.25728587152,79.7466597294,0
2015-09-03 09:36:00,98,0.203566601222,86.7226452903,0
2015-09-03 09:41:00,83,0.0461706318887,85.5577997071,0
2015-09-03 09:56:00,70,0.254326100413,84.089372368,0
2015-09-03 10:01:00,77,0.08892094003,81.926117427,0
2015-09-03 10:06:00,73,0.161377273996,81.9401146849,0
2015-09-03 10:11:00,83,0.0241368217905,81.6628479364,0
2015-09-03 10:16:00,89,0.15341203797,80.5011501958,0
2015-09-03 10:26:00,60,0.413773579589,82.9225786477,0
2015-09-03 10:31:00,73,0.0941653345566,78.2166508297,0
2015-09-03 10:36:00,91,0.218197610394,78.9121042722,0
2015-09-03 10:41:00,80,0.0991729863079,85.4940689558,0
2015-09-03 10:46:00,82,0.0180367707088,81.0007837244,0
2015-09-03 10:51:00,96,0.273996962368,80.8208845878,0
2015-09-03 11:01:00,79,0.103098624956,84.7115448052,0
2015-09-03 11:06:00,82,0.000332372871343,81.9815869266,0
2015-09-03 11:16:00,84,0.000228829387091,83.9873231161,0
2015-09-03 11:21:00,74,0.178359535266,83.8809123549,0
2015-09-03 11:26:00,88,0.13865625665,80.3186034468,0
2015-09-03 11:36:00,86,0.0551170981388,82.9465763905,0
2015-09-03 11:46:00,94,0.174586793273,84.3280931962,0
2015-09-03 12:01:00,73,0.21207799946,84.7488763466,0
2015-09-03 12:06:00,83,0.000328738107623,83.0182117117,0
2015-09-03 12:11:00,76,0.110385613275,82.1152355459,0
2015-09-03 12:16:00,78,0.0921370796886,83.1042878514,0
2015-09-03 12:21:00,76,0.103597909411,81.7392045876,0
2015-09-03 12:31:00,92,0.207302020416,80.5157073791,0
2015-09-03 12:41:00,83,0.0387286784111,85.1455240755,0
2015-09-03 12:46:00,76,0.12321299832,82.8258578695,0
2015-09-03 12:51:00,78,0.0715908914909,81.9660527438,0
