Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
TSA_MA,standard,realKnownCause/rogue_agent_key_updown.csv,0.977368164063,-2.11,0,4034,1,530,5315
TSA_MA,standard,realTweets/Twitter_volume_AAPL.csv,0.977368164063,-4.11,0,13563,1,1588,15902
TSA_MA,standard,realTraffic/occupancy_6005.csv,0.977368164063,-1.0,0,1784,0,239,2380
TSA_MA,standard,artificialWithAnomaly/art_load_balancer_spikes.csv,0.977368164063,-1.0,0,3025,0,403,4032
TSA_MA,standard,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.977368164063,-0.138449197924,1,3026,0,401,4032
TSA_MA,standard,artificialNoAnomaly/art_noisy.csv,0.977368164063,-0.33,0,3425,3,0,4032
TSA_MA,standard,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.977368164063,-0.358715076675,1,3545,2,473,4730
TSA_MA,standard,artificialNoAnomaly/art_daily_small_noise.csv,0.977368164063,-0.22,0,3426,2,0,4032
TSA_MA,standard,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.977368164063,-2.0,0,931,0,126,1243
TSA_MA,standard,realAWSCloudwatch/elb_request_count_8c0756.csv,0.977368164063,-0.138449197924,1,3026,0,401,4032
TSA_MA,standard,realTweets/Twitter_volume_PFE.csv,0.977368164063,-4.0,0,13520,0,1588,15858
TSA_MA,standard,realAdExchange/exchange-2_cpc_results.csv,0.977368164063,-1.0,0,1218,0,163,1624
TSA_MA,standard,realAWSCloudwatch/ec2_cpu_utilization_ac20cd.csv,0.977368164063,0.86067182427,1,3025,0,402,4032
TSA_MA,standard,realTweets/Twitter_volume_FB.csv,0.977368164063,-0.140657181223,1,13501,0,1581,15833
TSA_MA,standard,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.977368164063,-1.33,0,3022,3,403,4032
TSA_MA,standard,realTraffic/TravelTime_387.csv,0.977368164063,-1.13598133079,2,1876,0,247,2500
TSA_MA,standard,realTweets/Twitter_volume_IBM.csv,0.977368164063,-0.478257542768,1,13553,0,1589,15893
TSA_MA,standard,artificialWithAnomaly/art_daily_jumpsdown.csv,0.977368164063,-1.4394600574,0,3021,4,403,4032
TSA_MA,standard,artificialNoAnomaly/art_daily_no_noise.csv,0.977368164063,-2.64,0,3404,24,0,4032
TSA_MA,standard,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.977368164063,-0.138449197924,1,3026,0,401,4032
TSA_MA,standard,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.977368164063,0.432804549212,1,15796,5,1498,18050
TSA_MA,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.977368164063,-0.11,0,3427,1,0,4032
TSA_MA,standard,realTraffic/speed_6005.csv,0.977368164063,0.842622001756,2,1886,0,237,2500
TSA_MA,standard,realTraffic/speed_7578.csv,0.977368164063,-2.45318171537,1,842,0,115,1127
TSA_MA,standard,realAWSCloudwatch/ec2_cpu_utilization_825cc2.csv,0.977368164063,0.63531860494,1,3085,0,342,4032
TSA_MA,standard,realTweets/Twitter_volume_CRM.csv,0.977368164063,-1.13953970147,1,13559,0,1592,15902
TSA_MA,standard,realKnownCause/rogue_agent_key_hold.csv,0.977368164063,-2.22,0,1408,2,190,1882
TSA_MA,standard,realTweets/Twitter_volume_UPS.csv,0.977368164063,-5.10835640143,0,13530,1,1585,15866
TSA_MA,standard,artificialWithAnomaly/art_daily_flatmiddle.csv,0.977368164063,0.838068607292,1,3024,1,402,4032
Totals,,,,-64.8213860902,44,299236,111,33451,365558
